"id","Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zona","TipoProteccion","ANP","BuzoMonitor","HoraInicial","HoraFinal","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Sexo","Talla","ClaseTalla","Abundancia","RC"
"26 7 2016 Piedra Vidal 9",26,7,2016,"Baja California","San Bartolo","Piedra Sur (Control)",29.79861,-115.79637,"Bosque de kelp","Control","Reserva comunitaria",NA,"Jhonatan Espinoza","03:00","07:00",12.8,14,16.1,7,NA,9,"Oxyjulis","californica","Oxyjulis californica",NA,15,"11a20",1,"Piedra Sur - Piedra Sur (Control)"
"26 7 2016 Piedra Vidal 9",26,7,2016,"Baja California","San Bartolo","Piedra Sur (Control)",29.79861,-115.79637,"Bosque de kelp","Control","Reserva comunitaria",NA,"Jhonatan Espinoza","03:00","07:00",12.8,14,16.1,7,NA,9,"Paralabrax","clathratus","Paralabrax clathratus",NA,10,"6a10",1,"Piedra Sur - Piedra Sur (Control)"
"26 7 2016 Piedra Vidal 9",26,7,2016,"Baja California","San Bartolo","Piedra Sur (Control)",29.79861,-115.79637,"Bosque de kelp","Control","Reserva comunitaria",NA,"Jhonatan Espinoza","03:00","07:00",12.8,14,16.1,7,NA,9,"Semicossyphus","pulcher","Semicossyphus pulcher","H",22,"20a30",1,"Piedra Sur - Piedra Sur (Control)"
"26 7 2016 Sportfish 1",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","03:00","09:00",17.5,17.5,15,7,NA,1,"Chromis","punctipinnis","Chromis punctipinnis",NA,10,"6a10",8,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 1",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","03:00","09:00",17.5,17.5,15,7,NA,1,"Chromis","punctipinnis","Chromis punctipinnis",NA,13,"11a20",8,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 1",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","03:00","09:00",17.5,17.5,15,7,NA,1,"Chromis","punctipinnis","Chromis punctipinnis",NA,15,"11a20",3,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 1",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","03:00","09:00",17.5,17.5,15,7,NA,1,"Chromis","punctipinnis","Chromis punctipinnis",NA,20,"11a20",4,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 1",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","03:00","09:00",17.5,17.5,15,7,NA,1,"Halichoeres","semicinctus","Halichoeres semicinctus","H",18,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 1",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","03:00","09:00",17.5,17.5,15,7,NA,1,"Oxyjulis","californica","Oxyjulis californica",NA,10,"6a10",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 1",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","03:00","09:00",17.5,17.5,15,7,NA,1,"Oxyjulis","californica","Oxyjulis californica",NA,15,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 1",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","03:00","09:00",17.5,17.5,15,7,NA,1,"Paralabrax","clathratus","Paralabrax clathratus",NA,32,"30a40",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 1",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","03:00","09:00",17.5,17.5,15,7,NA,1,"Semicossyphus","pulcher","Semicossyphus pulcher","H",35,"30a40",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 1",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","03:00","09:00",17.5,17.5,15,7,NA,1,"Semicossyphus","pulcher","Semicossyphus pulcher","M",40,"30a40",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Chromis","punctipinnis","Chromis punctipinnis",NA,8,"6a10",17,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Chromis","punctipinnis","Chromis punctipinnis",NA,9,"6a10",10,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Chromis","punctipinnis","Chromis punctipinnis",NA,10,"6a10",10,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Chromis","punctipinnis","Chromis punctipinnis",NA,15,"11a20",14,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Embiotoca","jacksoni","Embiotoca jacksoni",NA,15,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Girella","nigricans","Girella nigricans",NA,20,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Halichoeres","semicinctus","Halichoeres semicinctus","H",15,"11a20",2,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Hypsypops","rubicundus","Hypsypops rubicundus","A",22,"20a30",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Hypsypops","rubicundus","Hypsypops rubicundus","A",26,"20a30",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Oxyjulis","californica","Oxyjulis californica",NA,12,"11a20",5,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Semicossyphus","pulcher","Semicossyphus pulcher","H",20,"11a20",2,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Semicossyphus","pulcher","Semicossyphus pulcher","H",25,"20a30",2,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 15",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Prudencio Quinones","02:00","10:00",15.2,14,16.6,9,NA,15,"Semicossyphus","pulcher","Semicossyphus pulcher","H",30,"20a30",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 16",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Sergio Marcos","01:00","12:00",16,16,13,6,NA,16,"Chromis","punctipinnis","Chromis punctipinnis",NA,15,"11a20",40,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 16",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Sergio Marcos","01:00","12:00",16,16,13,6,NA,16,"Hypsypops","rubicundus","Hypsypops rubicundus","A",30,"20a30",4,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 16",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Sergio Marcos","01:00","12:00",16,16,13,6,NA,16,"Sebastes","serranoides","Sebastes serranoides",NA,17,"11a20",2,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 16",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Sergio Marcos","01:00","12:00",16,16,13,6,NA,16,"Sebastes","serranoides","Sebastes serranoides",NA,30,"20a30",2,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Chromis","punctipinnis","Chromis punctipinnis",NA,8,"6a10",3,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Chromis","punctipinnis","Chromis punctipinnis",NA,12,"11a20",15,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Chromis","punctipinnis","Chromis punctipinnis",NA,15,"11a20",10,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Chromis","punctipinnis","Chromis punctipinnis",NA,18,"11a20",8,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Chromis","punctipinnis","Chromis punctipinnis",NA,20,"11a20",5,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Halichoeres","semicinctus","Halichoeres semicinctus","M",16,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Halichoeres","semicinctus","Halichoeres semicinctus","M",20,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Halichoeres","semicinctus","Halichoeres semicinctus","M",22,"20a30",4,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Halichoeres","semicinctus","Halichoeres semicinctus","M",25,"20a30",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Hypsypops","rubicundus","Hypsypops rubicundus",NA,25,"20a30",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Oxyjulis","californica","Oxyjulis californica",NA,10,"6a10",5,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Oxyjulis","californica","Oxyjulis californica",NA,13,"11a20",15,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Oxyjulis","californica","Oxyjulis californica",NA,14,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Oxyjulis","californica","Oxyjulis californica",NA,15,"11a20",3,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Oxyjulis","californica","Oxyjulis californica",NA,16,"11a20",10,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Paralabrax","clathratus","Paralabrax clathratus",NA,25,"20a30",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Sebastes","auriculatus","Sebastes auriculatus",NA,25,"20a30",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Semicossyphus","pulcher","Semicossyphus pulcher","H",20,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Semicossyphus","pulcher","Semicossyphus pulcher","H",30,"20a30",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 17",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79262,-115.80377,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Juan Martinez","01:00","10:00",15.2,15.8,12.2,6,NA,17,"Semicossyphus","pulcher","Semicossyphus pulcher","M",50,">40",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 18",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","01:00","07:00",17.6,17.3,17.6,6,NA,18,"Oxyjulis","californica","Oxyjulis californica",NA,7,"6a10",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 18",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","01:00","07:00",17.6,17.3,17.6,6,NA,18,"Paralabrax","clathratus","Paralabrax clathratus",NA,15,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 18",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","01:00","07:00",17.6,17.3,17.6,6,NA,18,"Semicossyphus","pulcher","Semicossyphus pulcher","H",12,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 18",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","01:00","07:00",17.6,17.3,17.6,6,NA,18,"Semicossyphus","pulcher","Semicossyphus pulcher","H",15,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 18",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","01:00","07:00",17.6,17.3,17.6,6,NA,18,"Semicossyphus","pulcher","Semicossyphus pulcher","H",18,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 18",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","01:00","07:00",17.6,17.3,17.6,6,NA,18,"Semicossyphus","pulcher","Semicossyphus pulcher","H",20,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 18",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Nieves Quinones","01:00","07:00",17.6,17.3,17.6,6,NA,18,"Semicossyphus","pulcher","Semicossyphus pulcher","H",23,"20a30",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 19",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Espinoza","02:00","07:00",16.4,16.1,12.7,7,NA,19,"Chromis","punctipinnis","Chromis punctipinnis",NA,8,"6a10",10,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 19",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Espinoza","02:00","07:00",16.4,16.1,12.7,7,NA,19,"Hypsypops","rubicundus","Hypsypops rubicundus","A",20,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 19",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Espinoza","02:00","07:00",16.4,16.1,12.7,7,NA,19,"Oxyjulis","californica","Oxyjulis californica",NA,10,"6a10",4,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 19",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Espinoza","02:00","07:00",16.4,16.1,12.7,7,NA,19,"Paralabrax","clathratus","Paralabrax clathratus",NA,20,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 19",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Espinoza","02:00","07:00",16.4,16.1,12.7,7,NA,19,"Paralabrax","clathratus","Paralabrax clathratus",NA,25,"20a30",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 19",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Espinoza","02:00","07:00",16.4,16.1,12.7,7,NA,19,"Paralabrax","clathratus","Paralabrax clathratus",NA,26,"20a30",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 19",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Espinoza","02:00","07:00",16.4,16.1,12.7,7,NA,19,"Semicossyphus","pulcher","Semicossyphus pulcher","H",30,"20a30",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 19",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79366,-115.803,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Jhonatan Espinoza","02:00","07:00",16.4,16.1,12.7,7,NA,19,"Semicossyphus","pulcher","Semicossyphus pulcher","M",20,"11a20",1,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 2",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79113,-115.79829,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","01:00","07:00",12,10,15,7,NA,2,"Chromis","punctipinnis","Chromis punctipinnis",NA,10,"6a10",10,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 2",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79113,-115.79829,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","01:00","07:00",12,10,15,7,NA,2,"Chromis","punctipinnis","Chromis punctipinnis",NA,12,"11a20",10,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 2",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79113,-115.79829,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","01:00","07:00",12,10,15,7,NA,2,"Oxyjulis","californica","Oxyjulis californica",NA,16,"11a20",3,"El Arrimadero - Gaviotas"
"26 7 2016 Sportfish 2",26,7,2016,"Baja California","Punta Rompiente","El Arrimadero",29.79113,-115.79829,"Bosque de kelp","Reserva","Reserva comunitaria",NA,"Rodrigo Acevedo","01:00","07:00",12,10,15,7,NA,2,"Paralabrax","clathratus","Paralabrax clathratus",NA,28,"20a30",1,"El Arrimadero - Gaviotas"
